CursorX,CursorY,LeftX,RightX,LeftY,RightY,LeftW,LeftH,RighttW,RightH
10,14,275,215,345,219,30.59411708155671,11.045361017187261,31.40063693621516,11.180339887498947
10,14,273,215,345,219,31.40063693621516,11.180339887498947,32.2490309931942,12.165525060596437
10,14,273,215,345,219,31.57530680769389,11.045361017187261,32.2490309931942,11.180339887498947
10,14,274,215,344,218,31.40063693621516,11.180339887498947,33.24154027718932,11.180339887498947
10,14,275,215,346,218,31.40063693621516,10.04987562112089,31.40063693621516,11.045361017187261
10,14,274,215,346,218,31.57530680769389,11.045361017187261,32.38826948140329,11.180339887498947
10,14,274,215,345,218,30.59411708155671,11.045361017187261,32.2490309931942,11.180339887498947
10,14,274,217,345,220,30.413812651491096,9.219544457292889,32.2490309931942,11.180339887498947
10,14,273,216,345,219,30.59411708155671,10.04987562112089,31.40063693621516,11.045361017187261
10,14,274,216,346,219,30.413812651491096,10.04987562112089,31.256999216175565,12.041594578792294
10,14,275,216,345,219,30.413812651491096,10.04987562112089,31.256999216175565,11.045361017187261
10,14,275,215,346,218,30.413812651491096,10.04987562112089,32.2490309931942,11.180339887498947
10,14,273,214,345,219,30.26549190084311,11.045361017187261,30.26549190084311,11.180339887498947
10,14,274,215,345,218,31.57530680769389,11.045361017187261,32.2490309931942,12.165525060596437
10,14,275,215,345,217,31.40063693621516,11.045361017187261,32.2490309931942,12.165525060596437
10,14,275,214,346,217,29.427877939124325,10.04987562112089,31.256999216175565,11.045361017187261
10,14,276,214,347,217,30.26549190084311,9.055385138137417,30.26549190084311,10.04987562112089
10,14,274,213,347,217,30.413812651491096,10.04987562112089,31.144823004794876,10.04987562112089
10,14,275,213,347,217,30.413812651491096,10.04987562112089,30.26549190084311,11.045361017187261
10,14,276,213,347,216,29.27456233660889,9.219544457292889,31.144823004794876,10.04987562112089
10,14,276,210,347,215,30.26549190084311,10.04987562112089,32.2490309931942,11.045361017187261
10,14,277,210,347,214,30.413812651491096,10.04987562112089,32.2490309931942,11.045361017187261
10,14,276,210,349,215,30.26549190084311,11.045361017187261,32.14031735997639,11.045361017187261
10,14,277,210,348,214,30.413812651491096,10.04987562112089,31.144823004794876,10.04987562112089
10,14,278,209,348,214,30.413812651491096,10.04987562112089,31.144823004794876,11.045361017187261
10,14,277,209,347,215,31.40063693621516,10.04987562112089,32.14031735997639,11.045361017187261
10,14,278,209,349,214,29.427877939124325,10.19803902718557,31.064449134018133,11.045361017187261
10,14,278,208,347,214,30.413812651491096,10.04987562112089,31.144823004794876,11.045361017187261
10,14,275,210,347,214,30.413812651491096,10.04987562112089,31.256999216175565,11.045361017187261
10,14,275,212,345,215,29.27456233660889,9.055385138137417,31.144823004794876,9.055385138137417
10,14,276,211,345,214,29.27456233660889,9.219544457292889,30.14962686336267,10.0
10,14,275,210,345,214,29.27456233660889,10.19803902718557,31.256999216175565,11.045361017187261
10,14,277,210,346,214,30.26549190084311,11.180339887498947,31.144823004794876,11.045361017187261
10,14,274,208,345,212,29.427877939124325,9.055385138137417,31.144823004794876,9.055385138137417
10,14,275,208,346,212,29.27456233660889,9.219544457292889,31.144823004794876,10.04987562112089
10,14,275,208,346,211,30.26549190084311,9.219544457292889,31.144823004794876,11.045361017187261
10,14,276,208,345,212,30.413812651491096,10.04987562112089,32.2490309931942,11.045361017187261
10,14,276,209,347,213,30.413812651491096,10.19803902718557,31.144823004794876,11.045361017187261
10,14,276,210,347,214,30.59411708155671,10.19803902718557,31.144823004794876,12.0
10,14,276,210,346,214,30.413812651491096,10.04987562112089,32.14031735997639,10.04987562112089
10,14,276,210,346,214,30.26549190084311,10.04987562112089,31.064449134018133,11.0
10,14,275,211,346,216,30.413812651491096,11.045361017187261,31.144823004794876,12.165525060596437
10,14,284,229,353,234,29.61418578992169,9.219544457292889,31.144823004794876,11.045361017187261
10,14,278,223,348,228,29.427877939124325,10.19803902718557,32.14031735997639,11.045361017187261
1344,14,279,217,353,220,32.38826948140329,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,274,216,350,219,32.55764119219941,12.165525060596437,32.2490309931942,12.0
1344,14,272,215,343,215,32.55764119219941,12.165525060596437,33.13608305156178,13.038404810405298
1344,14,272,213,342,214,31.57530680769389,12.36931687685298,32.2490309931942,12.041594578792294
1344,14,274,216,346,214,31.57530680769389,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,275,215,343,216,31.40063693621516,11.180339887498947,31.144823004794876,12.041594578792294
1344,14,275,215,345,216,30.59411708155671,12.165525060596437,31.256999216175565,12.0
1344,14,275,216,347,214,31.40063693621516,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,281,213,351,214,31.57530680769389,12.041594578792294,32.14031735997639,12.041594578792294
1344,14,278,214,349,214,31.40063693621516,11.045361017187261,32.14031735997639,12.041594578792294
1344,14,280,212,350,213,31.40063693621516,12.041594578792294,31.144823004794876,11.0
1344,14,280,213,351,215,31.40063693621516,10.19803902718557,31.144823004794876,10.0
1344,14,281,212,349,213,31.40063693621516,11.045361017187261,32.2490309931942,11.045361017187261
1344,14,279,213,350,214,31.40063693621516,11.180339887498947,32.14031735997639,11.045361017187261
1344,14,281,212,350,213,31.40063693621516,11.180339887498947,32.14031735997639,12.0
1344,14,280,212,350,213,31.57530680769389,11.180339887498947,31.256999216175565,12.041594578792294
1344,14,276,220,347,220,31.40063693621516,11.180339887498947,31.256999216175565,12.041594578792294
1344,14,277,222,348,221,32.55764119219941,11.045361017187261,32.38826948140329,12.041594578792294
1344,14,276,225,350,227,31.40063693621516,10.19803902718557,31.144823004794876,11.045361017187261
1344,14,276,224,350,224,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,277,223,347,224,32.55764119219941,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,277,223,349,223,32.7566787083184,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,277,222,349,221,32.7566787083184,12.165525060596437,32.38826948140329,13.038404810405298
1344,14,276,221,350,222,32.7566787083184,12.165525060596437,33.37663853655727,13.038404810405298
1344,14,277,222,350,224,32.7566787083184,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,276,223,348,223,31.40063693621516,11.180339887498947,31.144823004794876,11.045361017187261
1344,14,275,223,350,223,32.55764119219941,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,277,222,348,223,32.55764119219941,12.165525060596437,33.37663853655727,12.041594578792294
1344,14,278,220,348,221,31.780497164141405,12.165525060596437,32.2490309931942,13.038404810405298
1344,14,277,218,348,219,31.57530680769389,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,278,217,351,218,31.57530680769389,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,278,219,351,220,32.7566787083184,13.038404810405298,32.2490309931942,12.041594578792294
1344,14,278,220,349,221,32.7566787083184,11.180339887498947,33.24154027718932,12.041594578792294
1344,14,278,220,351,220,32.38826948140329,12.041594578792294,33.24154027718932,12.041594578792294
1344,14,279,219,350,218,33.54101966249684,12.041594578792294,33.24154027718932,13.038404810405298
1344,14,279,220,350,220,33.54101966249684,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,279,218,349,218,32.7566787083184,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,278,218,350,218,32.55764119219941,11.180339887498947,33.13608305156178,12.041594578792294
1344,14,278,217,351,218,32.55764119219941,12.165525060596437,32.14031735997639,12.041594578792294
1344,14,278,216,351,216,32.55764119219941,12.165525060596437,32.38826948140329,11.045361017187261
1344,14,279,215,353,215,31.57530680769389,11.045361017187261,32.2490309931942,11.045361017187261
1344,14,280,215,351,214,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,280,216,352,217,31.57530680769389,11.180339887498947,32.2490309931942,12.0
1344,14,280,215,351,217,32.38826948140329,12.041594578792294,32.14031735997639,12.041594578792294
1344,14,281,218,352,219,32.55764119219941,11.045361017187261,33.24154027718932,11.045361017187261
1344,14,281,216,351,217,32.55764119219941,12.041594578792294,33.24154027718932,13.0
1344,14,283,214,352,215,32.55764119219941,12.041594578792294,33.24154027718932,13.038404810405298
1344,14,281,215,351,218,31.57530680769389,11.180339887498947,31.144823004794876,12.041594578792294
1344,14,280,216,351,216,31.57530680769389,11.180339887498947,31.144823004794876,11.0
1344,14,281,216,352,217,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,280,215,352,217,32.55764119219941,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,280,218,352,220,32.55764119219941,11.045361017187261,32.2490309931942,12.041594578792294
1344,14,281,218,351,219,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,281,220,351,221,32.55764119219941,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,279,219,352,219,33.54101966249684,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,281,219,351,220,32.7566787083184,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,280,217,351,218,32.55764119219941,12.041594578792294,31.256999216175565,12.041594578792294
1344,14,280,219,351,220,33.54101966249684,12.165525060596437,32.38826948140329,13.038404810405298
1344,14,280,220,351,221,32.55764119219941,12.165525060596437,32.38826948140329,13.038404810405298
1344,14,279,220,353,219,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,280,220,354,222,33.54101966249684,11.180339887498947,32.2490309931942,12.0
1344,14,280,220,353,221,33.734255586866006,11.180339887498947,32.2490309931942,13.038404810405298
1344,14,281,217,352,217,32.55764119219941,11.045361017187261,32.2490309931942,11.045361017187261
1344,14,280,219,353,220,32.7566787083184,13.038404810405298,32.2490309931942,12.041594578792294
1344,14,280,218,352,219,33.54101966249684,12.165525060596437,32.38826948140329,12.041594578792294
1344,14,279,220,351,220,32.55764119219941,12.165525060596437,32.2490309931942,12.0
1344,14,281,219,353,223,32.7566787083184,12.165525060596437,32.14031735997639,12.041594578792294
1344,14,282,218,352,219,32.55764119219941,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,281,217,357,220,33.54101966249684,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,282,216,353,218,33.54101966249684,12.165525060596437,33.13608305156178,12.041594578792294
1344,14,284,214,354,215,32.55764119219941,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,287,213,355,216,32.55764119219941,12.36931687685298,31.144823004794876,11.0
1344,14,286,214,354,217,31.57530680769389,11.180339887498947,31.256999216175565,11.0
1344,14,285,213,354,216,31.40063693621516,11.180339887498947,32.0624390837628,11.0
1344,14,284,212,358,216,31.57530680769389,10.19803902718557,31.064449134018133,11.045361017187261
1344,14,281,216,351,219,32.38826948140329,11.180339887498947,32.14031735997639,11.045361017187261
1344,14,282,216,351,218,31.40063693621516,11.180339887498947,30.14962686336267,11.045361017187261
1344,14,283,216,353,217,31.57530680769389,11.180339887498947,30.14962686336267,12.041594578792294
1344,14,283,215,352,219,31.57530680769389,11.045361017187261,31.144823004794876,11.045361017187261
1344,14,282,217,353,220,32.55764119219941,12.165525060596437,31.144823004794876,13.038404810405298
1344,14,283,216,352,218,32.7566787083184,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,278,222,350,221,32.55764119219941,12.165525060596437,32.2490309931942,13.038404810405298
1344,14,275,222,350,222,32.7566787083184,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,274,221,347,222,32.55764119219941,12.041594578792294,32.2490309931942,12.041594578792294
1344,14,276,220,350,220,32.38826948140329,11.045361017187261,33.24154027718932,11.045361017187261
1344,14,274,220,346,221,32.55764119219941,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,275,220,346,221,32.7566787083184,11.180339887498947,33.37663853655727,12.041594578792294
1344,14,274,220,347,222,32.55764119219941,11.180339887498947,33.24154027718932,11.045361017187261
1344,14,275,223,347,222,33.734255586866006,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,274,224,346,224,33.54101966249684,11.180339887498947,32.38826948140329,11.045361017187261
1344,14,271,225,349,226,31.57530680769389,9.055385138137417,31.144823004794876,9.055385138137417
1344,14,274,224,346,223,32.38826948140329,11.180339887498947,32.38826948140329,12.041594578792294
1344,14,276,223,351,224,31.40063693621516,10.19803902718557,32.2490309931942,10.04987562112089
1344,14,276,221,348,222,32.55764119219941,11.180339887498947,33.24154027718932,12.041594578792294
1344,14,276,222,350,223,33.734255586866006,12.165525060596437,33.13608305156178,12.0
1344,14,276,221,349,220,34.52535300326414,12.165525060596437,33.24154027718932,13.038404810405298
1344,14,276,221,348,223,32.7566787083184,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,276,222,348,223,33.54101966249684,12.165525060596437,33.37663853655727,13.0
1344,14,276,222,349,222,33.734255586866006,12.165525060596437,32.2490309931942,12.0
1344,14,276,222,348,223,33.734255586866006,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,276,221,349,223,33.734255586866006,12.165525060596437,33.37663853655727,13.038404810405298
1344,14,276,222,348,222,33.734255586866006,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,276,222,348,223,33.54101966249684,12.165525060596437,33.24154027718932,11.0
1344,14,277,222,349,223,32.55764119219941,12.165525060596437,32.38826948140329,13.038404810405298
1344,14,277,221,348,222,33.734255586866006,12.36931687685298,32.2490309931942,12.041594578792294
1344,14,276,224,348,225,31.57530680769389,10.04987562112089,32.2490309931942,10.04987562112089
1344,14,277,223,352,225,32.55764119219941,12.041594578792294,32.2490309931942,13.038404810405298
1344,14,277,222,349,223,31.57530680769389,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,277,223,348,222,33.54101966249684,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,277,221,351,222,32.7566787083184,12.165525060596437,33.24154027718932,12.0
1344,14,278,220,349,222,32.7566787083184,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,279,221,350,222,33.54101966249684,12.165525060596437,33.24154027718932,13.038404810405298
1344,14,277,222,352,225,31.40063693621516,10.19803902718557,32.14031735997639,10.04987562112089
1344,14,278,220,353,221,32.55764119219941,11.045361017187261,32.2490309931942,11.045361017187261
1344,14,277,221,351,222,33.734255586866006,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,278,220,351,221,33.54101966249684,11.180339887498947,33.24154027718932,11.0
1344,14,277,220,348,221,32.55764119219941,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,278,220,350,221,32.7566787083184,11.40175425099138,32.38826948140329,12.041594578792294
1344,14,278,220,348,220,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,278,221,349,221,32.7566787083184,12.165525060596437,33.37663853655727,12.165525060596437
1344,14,278,221,349,221,33.734255586866006,12.165525060596437,33.24154027718932,13.038404810405298
1344,14,277,221,349,222,32.55764119219941,12.165525060596437,33.13608305156178,12.041594578792294
1344,14,278,221,350,221,33.54101966249684,12.165525060596437,33.37663853655727,12.041594578792294
1344,14,277,220,349,222,32.55764119219941,12.165525060596437,32.38826948140329,12.041594578792294
1344,14,278,221,349,222,32.55764119219941,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,278,221,349,222,32.55764119219941,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,277,221,350,221,32.55764119219941,12.165525060596437,32.2490309931942,13.038404810405298
1344,14,278,220,349,221,32.55764119219941,12.165525060596437,32.2490309931942,13.038404810405298
1344,14,277,221,349,222,32.55764119219941,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,277,221,348,221,32.55764119219941,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,277,221,349,221,32.55764119219941,12.041594578792294,33.24154027718932,12.041594578792294
1344,14,277,220,348,221,32.55764119219941,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,278,220,350,220,32.55764119219941,12.165525060596437,33.24154027718932,12.041594578792294
1344,14,277,220,350,221,32.55764119219941,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,278,222,352,222,32.55764119219941,11.045361017187261,32.2490309931942,12.041594578792294
1344,14,277,225,350,225,33.54101966249684,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,275,229,346,230,33.54101966249684,11.180339887498947,33.24154027718932,11.0
1344,14,271,230,344,229,33.54101966249684,11.180339887498947,33.24154027718932,12.041594578792294
1344,14,273,230,346,230,33.734255586866006,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,274,228,347,229,34.52535300326414,11.180339887498947,33.37663853655727,12.041594578792294
1344,14,274,226,349,228,33.54101966249684,11.180339887498947,32.38826948140329,11.045361017187261
1344,14,274,227,348,227,33.54101966249684,11.40175425099138,33.37663853655727,12.041594578792294
1344,14,276,225,348,225,33.54101966249684,11.180339887498947,33.24154027718932,12.041594578792294
1344,14,275,224,348,223,32.55764119219941,12.165525060596437,33.37663853655727,12.041594578792294
1344,14,274,223,352,224,32.38826948140329,10.19803902718557,32.2490309931942,10.04987562112089
1344,14,276,222,350,224,33.734255586866006,12.165525060596437,32.2490309931942,11.045361017187261
1344,14,275,221,350,222,33.54101966249684,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,276,221,350,222,31.57530680769389,11.180339887498947,33.24154027718932,11.0
1344,14,277,221,349,222,33.734255586866006,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,276,221,348,221,32.55764119219941,12.165525060596437,32.14031735997639,12.041594578792294
1344,14,275,221,347,222,32.55764119219941,11.045361017187261,32.2490309931942,11.045361017187261
1344,14,276,220,347,222,32.55764119219941,10.04987562112089,32.14031735997639,11.045361017187261
1344,14,276,222,347,222,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,276,222,348,222,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,277,221,349,220,32.55764119219941,12.165525060596437,33.37663853655727,13.038404810405298
1344,14,277,221,347,221,33.734255586866006,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,276,220,347,220,33.54101966249684,12.165525060596437,33.37663853655727,13.038404810405298
1344,14,276,220,346,220,33.54101966249684,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,276,220,348,221,32.55764119219941,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,276,220,347,221,34.713109915419565,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,276,219,347,220,33.54101966249684,11.180339887498947,33.24154027718932,12.041594578792294
1344,14,275,219,347,220,33.54101966249684,12.165525060596437,33.37663853655727,12.0
1344,14,275,222,348,224,30.413812651491096,9.219544457292889,31.144823004794876,9.055385138137417
1344,14,276,220,348,221,32.55764119219941,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,275,219,347,220,32.38826948140329,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,276,220,347,221,32.55764119219941,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,275,219,347,221,33.734255586866006,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,276,220,348,219,33.734255586866006,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,276,220,349,220,32.38826948140329,11.180339887498947,32.2490309931942,11.045361017187261
1344,14,277,219,347,221,32.55764119219941,11.40175425099138,32.2490309931942,12.041594578792294
1344,14,277,219,348,221,32.55764119219941,12.165525060596437,32.38826948140329,12.041594578792294
1344,14,277,220,349,222,31.57530680769389,11.045361017187261,32.14031735997639,10.04987562112089
1344,14,276,220,347,221,32.55764119219941,12.165525060596437,32.38826948140329,12.041594578792294
1344,14,277,219,348,221,33.734255586866006,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,276,218,348,220,32.55764119219941,10.19803902718557,32.14031735997639,11.045361017187261
1344,14,277,219,348,221,31.57530680769389,11.180339887498947,31.144823004794876,12.041594578792294
1344,14,278,218,350,219,32.7566787083184,11.180339887498947,32.2490309931942,12.041594578792294
1344,14,277,219,348,220,32.55764119219941,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,277,218,349,220,32.55764119219941,11.180339887498947,32.2490309931942,11.0
1344,14,277,217,348,220,32.7566787083184,10.04987562112089,32.2490309931942,11.045361017187261
1344,14,277,217,349,220,32.55764119219941,11.180339887498947,33.24154027718932,11.045361017187261
1344,14,277,219,351,221,31.57530680769389,10.19803902718557,31.144823004794876,10.0
1344,14,276,217,348,220,31.780497164141405,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,277,217,347,219,32.55764119219941,11.180339887498947,31.256999216175565,12.041594578792294
1344,14,276,217,347,218,32.38826948140329,11.180339887498947,33.24154027718932,11.0
1344,14,276,217,348,218,32.55764119219941,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,276,218,348,218,33.54101966249684,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,277,216,348,219,32.55764119219941,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,278,215,349,218,31.57530680769389,10.19803902718557,31.144823004794876,11.045361017187261
1344,14,279,214,348,217,31.57530680769389,11.180339887498947,31.144823004794876,11.045361017187261
1344,14,277,216,349,217,32.7566787083184,11.180339887498947,31.064449134018133,12.0
1344,14,277,215,348,218,33.54101966249684,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,278,215,353,219,31.57530680769389,11.180339887498947,31.144823004794876,11.0
1344,14,277,216,349,217,31.780497164141405,11.180339887498947,31.256999216175565,12.0
1344,14,277,216,354,218,32.55764119219941,12.165525060596437,31.064449134018133,13.0
1344,14,278,215,351,218,31.780497164141405,11.180339887498947,32.14031735997639,12.0
1344,14,277,215,350,218,31.57530680769389,11.180339887498947,32.0624390837628,11.045361017187261
1344,14,278,214,351,217,31.780497164141405,11.180339887498947,32.14031735997639,11.045361017187261
1344,14,278,213,351,217,32.55764119219941,11.40175425099138,32.0624390837628,12.0
1344,14,278,216,352,220,31.40063693621516,11.180339887498947,32.0624390837628,11.0
1344,14,279,214,351,216,32.7566787083184,11.180339887498947,32.14031735997639,12.0
1344,14,279,216,352,219,31.57530680769389,10.19803902718557,32.0624390837628,11.045361017187261
1344,14,280,214,351,218,32.55764119219941,11.180339887498947,32.14031735997639,11.0
1344,14,279,214,351,218,32.55764119219941,11.40175425099138,32.14031735997639,11.045361017187261
1344,14,279,214,351,219,32.7566787083184,11.180339887498947,32.0624390837628,11.045361017187261
1344,14,282,216,351,217,32.55764119219941,11.180339887498947,32.0624390837628,12.0
1344,14,280,215,350,218,32.55764119219941,12.165525060596437,32.0624390837628,12.041594578792294
1344,14,278,218,351,220,31.57530680769389,10.04987562112089,32.0624390837628,10.04987562112089
1344,14,280,216,352,220,31.57530680769389,11.180339887498947,32.14031735997639,11.045361017187261
1344,14,279,213,351,218,32.7566787083184,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,281,214,351,219,32.7566787083184,12.165525060596437,32.14031735997639,12.0
1344,14,280,214,353,217,32.7566787083184,11.40175425099138,32.14031735997639,11.0
1344,14,281,214,352,218,32.7566787083184,11.40175425099138,31.144823004794876,12.0
1344,14,280,214,351,217,32.7566787083184,10.19803902718557,32.0624390837628,11.0
1344,14,280,212,353,218,31.780497164141405,10.19803902718557,31.064449134018133,11.0
1344,14,281,213,352,216,32.55764119219941,11.045361017187261,32.0624390837628,11.0
1344,14,281,213,352,216,32.7566787083184,10.19803902718557,32.14031735997639,12.041594578792294
1344,14,281,213,352,216,32.55764119219941,11.40175425099138,31.064449134018133,11.0
1344,14,280,213,352,218,31.57530680769389,11.180339887498947,30.06659275674582,11.045361017187261
1344,14,282,214,354,216,32.55764119219941,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,281,214,352,216,32.7566787083184,12.165525060596437,32.14031735997639,12.041594578792294
1344,14,281,214,352,216,32.7566787083184,11.180339887498947,31.144823004794876,12.041594578792294
1344,14,280,213,352,217,32.7566787083184,12.165525060596437,32.0624390837628,12.041594578792294
1344,14,281,211,352,217,32.55764119219941,11.180339887498947,31.064449134018133,12.0
1344,14,279,214,352,218,32.55764119219941,11.180339887498947,31.064449134018133,11.0
1344,14,281,213,352,216,32.55764119219941,11.180339887498947,32.0624390837628,10.04987562112089
1344,14,281,213,351,216,32.55764119219941,11.180339887498947,32.0624390837628,11.045361017187261
1344,14,281,211,351,215,32.7566787083184,12.165525060596437,32.14031735997639,12.0
1344,14,282,211,351,215,32.7566787083184,12.165525060596437,32.0624390837628,12.041594578792294
1344,14,282,211,354,215,32.55764119219941,11.180339887498947,31.064449134018133,11.0
1344,14,281,212,352,215,32.55764119219941,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,282,211,352,215,31.57530680769389,11.180339887498947,31.064449134018133,11.0
1344,14,280,212,352,215,32.55764119219941,11.40175425099138,31.064449134018133,11.0
1344,14,281,212,352,216,32.7566787083184,12.165525060596437,31.064449134018133,12.041594578792294
1344,14,280,212,351,216,32.7566787083184,11.180339887498947,32.14031735997639,12.0
1344,14,280,212,351,215,32.7566787083184,11.180339887498947,31.064449134018133,12.041594578792294
1344,14,279,213,351,217,31.780497164141405,11.40175425099138,32.14031735997639,12.041594578792294
1344,14,277,216,348,218,32.55764119219941,12.165525060596437,32.14031735997639,12.041594578792294
1344,14,277,219,347,220,32.7566787083184,12.165525060596437,32.14031735997639,12.041594578792294
1344,14,275,218,347,221,32.7566787083184,12.165525060596437,32.0624390837628,11.0
1344,14,276,218,347,220,32.55764119219941,11.180339887498947,32.0624390837628,12.041594578792294
1344,14,277,217,349,220,32.7566787083184,11.40175425099138,31.144823004794876,12.0
1344,14,276,216,347,219,32.7566787083184,11.40175425099138,32.14031735997639,12.041594578792294
1344,14,277,217,349,219,32.7566787083184,12.165525060596437,32.2490309931942,12.0
1344,14,277,216,351,219,32.55764119219941,11.40175425099138,32.14031735997639,12.0
1344,14,276,216,348,219,32.7566787083184,11.180339887498947,31.144823004794876,11.0
1344,14,278,214,350,218,32.55764119219941,11.180339887498947,32.14031735997639,11.045361017187261
1344,14,278,215,349,218,32.7566787083184,12.36931687685298,32.14031735997639,12.0
1344,14,278,215,349,217,32.7566787083184,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,278,215,350,219,32.7566787083184,11.40175425099138,32.14031735997639,11.045361017187261
1344,14,278,215,349,219,31.780497164141405,10.19803902718557,31.064449134018133,11.0
1344,14,278,214,350,218,33.54101966249684,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,279,215,349,218,32.7566787083184,11.180339887498947,32.14031735997639,11.045361017187261
1344,14,278,215,350,219,31.780497164141405,11.180339887498947,32.14031735997639,12.041594578792294
1344,14,279,213,350,217,32.7566787083184,12.36931687685298,32.14031735997639,13.038404810405298
1344,14,278,215,352,218,33.734255586866006,12.165525060596437,33.13608305156178,12.0
1344,14,278,214,349,216,32.7566787083184,12.165525060596437,32.2490309931942,12.041594578792294
1344,14,277,214,350,218,31.780497164141405,11.180339887498947,31.064449134018133,11.0
1344,14,280,226,353,230,32.7566787083184,10.19803902718557,32.0624390837628,11.045361017187261
1346,753,292,220,364,225,31.57530680769389,9.219544457292889,30.0,9.055385138137417
1346,753,287,220,358,227,31.57530680769389,9.219544457292889,31.0,10.0
1346,753,283,214,355,220,31.780497164141405,9.219544457292889,30.0,10.0
1346,753,284,214,354,219,29.27456233660889,6.324555320336759,29.017236257093817,7.0710678118654755
1346,753,282,210,353,214,29.27456233660889,7.280109889280519,29.017236257093817,8.0
1346,753,279,207,352,211,31.40063693621516,9.055385138137417,31.016124838541643,9.0
1346,753,279,210,349,213,31.256999216175565,10.04987562112089,31.016124838541643,9.0
1346,753,274,208,347,211,30.413812651491096,10.04987562112089,31.064449134018133,9.0
1346,753,275,210,346,212,31.40063693621516,9.219544457292889,31.016124838541643,9.055385138137417
1346,753,275,209,346,211,32.38826948140329,10.04987562112089,32.01562118716424,10.0
1346,753,273,209,347,211,32.38826948140329,9.219544457292889,32.0624390837628,10.0
1346,753,273,210,346,211,31.256999216175565,10.04987562112089,31.016124838541643,11.045361017187261
1346,753,272,209,346,212,31.256999216175565,10.04987562112089,32.0624390837628,10.04987562112089
1346,753,272,209,346,212,31.40063693621516,10.04987562112089,31.064449134018133,10.04987562112089
